A,0.42046935616254655,0.7246433659334358
A,0.9289343163987791,0.409362258346352
A,0.35841242497476544,0.5606939985440469
A,0.89969285355768,0.03612744007728885
A,0.4195262603244454,0.4717423541206829
A,0.6747584770094188,0.2501705533562051
A,0.9970349130973625,0.09514090498535188
A,0.23112592338985694,0.49829093465752594
A,0.6750029384544181,0.8670556534541402
A,0.12431926579876951,0.23070171907792525
A,0.5049915914137569,0.5894015198817383
A,0.8744826008692823,0.5717503861474165
A,0.14706541774882276,0.5773707948379956
A,0.6938271681659333,0.13195528682474067
A,0.6530914472604823,0.7520379004980835
A,0.40992252561830633,0.02230410999771204
A,0.8777720113312942,0.21749987937728055
A,0.9588649104379661,0.7759115413700115
A,0.38147034739268404,0.5530489271894414
A,0.6552031161100048,0.017599713181592258
A,0.7177089230539052,0.7517993936561732
A,0.6625346627901313,0.2643532178256457
A,0.5492242006615283,0.05649392479940796
A,0.20255271658442242,0.84242966018462
A,0.5978036085911305,0.9302577751262572
A,0.6727654104867707,0.8501113288387925
A,0.5148085896914679,0.6303960929047902
A,0.15626354231280914,0.6533631354951203
A,0.0032710812718249604,0.09206391120181112
A,0.02230822000287913,0.11280959310365324
A,0.642227536179324,0.36647094297266836
A,0.7511928908706935,0.5019609553135567
A,0.7754436555726223,0.007538537476830198
A,0.03385003237714068,0.7302983692880564
A,0.5383228779166189,0.9470934532684459
A,0.4548685367983545,0.6007868308675033
A,0.05211146899587471,0.24214592620194852
A,0.5568840909758319,0.1766438743248987
A,0.9401553234323963,0.8305262253051393
A,0.6167487861321076,0.9313870914167399
A,0.38064608287435975,0.23946400852004313
A,0.23298974202665845,0.204972556216788
A,0.9362154196901237,0.6992109517790416
A,0.05090840620466497,0.464779666661155
A,0.37811697016748913,0.13944048827390843
A,0.5297125296896261,0.1324784047538523
A,0.3463111053150747,0.24349253522513425
A,0.8062247973075105,0.11177816188395306
A,0.5188052979545916,0.3247097628614203
A,0.36064810174559103,0.9742925965475413
A,0.557994482539908,0.8277915168449755
A,0.2131487132185056,0.28738399904676826
A,0.12120747060640236,0.14757036835815907
